StasjonsNavn,date,MaalepunktID,Lat,Lon,PostKode,AarligForbruk,ForbruksVerdi,Temperatur
Tennskap 743.040,2021-12-31,5.09081400055092e+20,41812.8696,5457.4848,3251520.0,53606880.0,9422.66,725.6
Tennskap 743.050,2021-09-30,1.1878566001285485e+20,9755.86248,1268.9308800000001,758688.0,4290552.0,1.9600000000000002,2211.1
Tennskap 743.050,2021-10-31,5.2675783755700516e+20,43262.60445,5627.1042,3364420.0,19026555.0,206.51,8007.9
Tennskap 743.050,2021-11-30,4.9211202005325585e+20,40417.14456,5256.99936,3143136.0,17775144.0,3258.41,4412.8
Tennskap 743.050,2021-12-31,5.090814000550922e+20,41810.8392,5438.2752,3251520.0,18388080.0,8260.98,725.6
Tennskap 743.060,2021-08-31,2.036325600220369e+20,16723.56672,2169.91296,1300608.0,630720.0,35.93,4427.1
Tennskap 743.060,2021-09-30,4.751426400514194e+20,39021.65568,5063.1302399999995,3034752.0,1471680.0,99.91,9373.5
Tennskap 743.060,2021-10-31,5.097884575551687e+20,41866.98474,5432.31682,3256036.0,1578990.0,201.9,7706.9
Tennskap 743.060,2021-11-30,4.9211202005325585e+20,40415.28624,5243.95632,3143136.0,1524240.0,2661.71,4412.8
Tennskap 743.060,2021-12-31,5.090814000550922e+20,41808.9168,5424.7824,3251520.0,1576800.0,5538.56,725.6
Tennskap 743.203,2021-09-30,2.3757132002570938e+20,19505.57952,2524.77792,1517376.0,64512.0,5.99,4280.2
Tennskap 743.203,2021-10-31,5.267578375570044e+20,43248.9784,5598.0939,3364420.0,143040.0,16.35,8007.9
Tennskap 743.203,2021-11-30,4.921120200532551e+20,40404.41472,5229.89712,3143136.0,133632.0,4610.21,4412.8
Tennskap 743.203,2021-12-31,5.090814000550915e+20,41797.6704,5410.2384,3251520.0,138240.0,6225.82,725.6
Tennskap 743.204,2021-09-30,1.1878566001285469e+20,9750.11856,1258.9836,758688.0,4400592.0,1.6400000000000001,2211.1
Tennskap 743.204,2021-10-31,5.267578375570044e+20,43237.1329,5582.99275,3364420.0,19514530.0,2626.17,8007.9
Tennskap 743.204,2021-11-30,4.921120200532551e+20,40393.34832,5215.7892,3143136.0,18231024.0,2661.99,4412.8
Tennskap 743.204,2021-12-31,5.090814000550915e+20,41786.2224,5395.644,3251520.0,18859680.0,2810.86,725.6
Torsbuås0,2021-01-31,5.26050780056861e+20,43508.733120000004,6512.5221599999995,3606912.0,185439768.0,13248.8,-2786.1
Torsbuås0,2021-02-28,4.7514264005135833e+20,39298.21056,5882.27808,3257856.0,167493984.0,15186.4,-1431.2
Torsbuås0,2021-03-31,5.253437225567846e+20,43450.25364,6503.76877,3602064.0,185190521.0,22257.6,2731.7
Torsbuås0,2021-04-30,5.090814000550268e+20,42105.225600000005,6302.440799999999,3490560.0,179457840.0,28714.4,3543.3
Torsbuås0,2021-05-31,5.26050780056861e+20,43508.733120000004,6512.5221599999995,3606912.0,185439768.0,28587.2,7030.8
Torsbuås0,2021-06-30,5.090814000550268e+20,42105.225600000005,6302.440799999999,3490560.0,179457840.0,30368.8,11415.6
Torsbuås0,2021-07-31,5.26050780056861e+20,43508.733120000004,6512.5221599999995,3606912.0,185439768.0,29446.4,13619.6
Torsbuås0,2021-08-31,5.26050780056861e+20,43508.733120000004,6512.5221599999995,3606912.0,185439768.0,26818.4,11274.5
Torsbuås0,2021-09-30,4.7514264005135833e+20,39298.21056,5882.27808,3257856.0,167493984.0,17359.2,8639.3
Torsbuås0,2021-10-31,5.0978845755510325e+20,42163.70508,6311.194189999999,3495408.0,179707087.0,14554.4,6563.7
Torsbuås0,2021-11-30,4.921120200531926e+20,40701.71808,6092.359439999999,3374208.0,173475912.0,11408.81,2766.7
Torsbuås0,2021-12-31,5.090814000550268e+20,42105.225600000005,6302.440799999999,3490560.0,179457840.0,11996.8,-1383.1
Torsbuås1,2021-01-31,5.26050780056861e+20,43510.39224,6513.84648,3606912.0,247997520.0,21360.0,-2786.1
Torsbuås1,2021-02-28,4.7514264005135833e+20,39299.70912,5883.47424,3257856.0,223997760.0,24949.2,-1431.2
Torsbuås1,2021-03-31,5.253437225567846e+20,43451.91053,6505.09131,3602064.0,247664190.0,27326.4,2731.7
Torsbuås1,2021-04-30,5.090814000550268e+20,42106.8312,6303.7224,3490560.0,239997600.0,38371.2,3543.3
Torsbuås1,2021-05-31,5.26050780056861e+20,43510.39224,6513.84648,3606912.0,247997520.0,36762.0,7030.8
Torsbuås1,2021-06-30,5.090814000550268e+20,42106.8312,6303.7224,3490560.0,239997600.0,39790.8,11415.6
Torsbuås1,2021-07-31,5.26050780056861e+20,43510.39224,6513.84648,3606912.0,247997520.0,39778.8,13619.6
Torsbuås1,2021-08-31,5.26050780056861e+20,43510.39224,6513.84648,3606912.0,247997520.0,35738.4,11274.5
Torsbuås1,2021-09-30,4.7514264005135833e+20,39299.70912,5883.47424,3257856.0,223997760.0,22442.4,8639.3
Torsbuås1,2021-10-31,5.0978845755510325e+20,42165.31291,6312.47757,3495408.0,240330930.0,18252.0,6563.7
Torsbuås1,2021-11-30,4.921120200531926e+20,40703.27016,6093.59832,3374208.0,231997680.0,14524.8,2766.7
Torsbuås1,2021-12-31,5.090814000550268e+20,42106.8312,6303.7224,3490560.0,239997600.0,18199.2,-1383.1
Trælfjell,2021-01-31,5.2605078005685715e+20,43544.26656,6582.32424,3606912.0,166440240.0,14941.6,-2786.1
Trælfjell,2021-02-28,4.751426400513548e+20,39330.30528,5945.32512,3257856.0,150333120.0,17284.8,-1431.2
Trælfjell,2021-03-31,5.253437225567807e+20,43485.73932,6573.47703,3602064.0,166216530.0,18717.6,2731.7
Trælfjell,2021-04-30,5.09081400055023e+20,42139.6128,6369.9912,3490560.0,161071200.0,23740.8,3543.3
Trælfjell,2021-05-31,5.2605078005685715e+20,43544.26656,6582.32424,3606912.0,166440240.0,22565.6,7030.8
Trælfjell,2021-06-30,5.09081400055023e+20,42139.6128,6369.9912,3490560.0,161071200.0,25412.8,11415.6
Trælfjell,2021-07-31,5.2605078005685715e+20,43544.26656,6582.32424,3606912.0,166440240.0,25941.6,13619.6
Trælfjell,2021-08-31,5.2605078005685715e+20,43544.26656,6582.32424,3606912.0,166440240.0,23357.6,11274.5
Trælfjell,2021-09-30,4.751426400513548e+20,39330.30528,5945.32512,3257856.0,150333120.0,15459.2,8639.3
Trælfjell,2021-10-31,5.0978845755509945e+20,42198.14004,6378.83841,3495408.0,161294910.0,13858.4,6563.7
Trælfjell,2021-11-30,4.9211202005318894e+20,40734.95904,6157.65816,3374208.0,155702160.0,11109.06,2766.7
Trælfjell,2021-12-31,5.09081400055023e+20,42139.6128,6369.9912,3490560.0,161071200.0,13507.2,-1383.1
Ulvegutua,2021-01-31,5.260507800153061e+20,45319.77792,8006.8536,1755840.0,0.0,3712.978,0.0
Ulvegutua,2021-02-28,4.751426400138248e+20,40933.99296,7231.996800000001,1585920.0,0.0,2933.167,0.0
Ulvegutua,2021-03-31,5.253437225152855e+20,45258.86424,7996.091700000001,1753480.0,0.0,2692.208,0.0
Ulvegutua,2021-04-30,5.0908140001481235e+20,43857.8496,7748.568,1699200.0,0.0,2064.3,0.0
Ulvegutua,2021-05-31,5.260507800153061e+20,45319.77792,8006.8536,1755840.0,0.0,1585.356,0.0
Ulvegutua,2021-06-30,5.0908140001481235e+20,43857.8496,7748.568,1699200.0,0.0,1179.673,0.0
Ulvegutua,2021-07-31,5.260507800153061e+20,45319.77792,8006.8536,1755840.0,0.0,1367.678,0.0
Ulvegutua,2021-08-31,5.260507800153061e+20,45319.77792,8006.8536,1755840.0,0.0,1864.469,0.0
Ulvegutua,2021-09-30,5.0908140001481235e+20,43857.8496,7748.568,1699200.0,0.0,2341.054,0.0
Ulvegutua,2021-10-31,5.267578375153266e+20,45380.6916,8017.615500000001,1758200.0,0.0,2994.284,0.0
Ulvegutua,2021-11-30,5.0908140001481235e+20,43857.8496,7748.568,1699200.0,0.0,3408.272,0.0
Ulvegutua,2021-12-31,4.9211202001431855e+20,42395.92128,7490.2824,1642560.0,0.0,3589.932,0.0
Vennevannsliene,2021-01-31,5.260507800568402e+20,43601.69592,6621.58512,3607656.0,40458720.0,7160.0,-2786.1
Vennevannsliene,2021-02-28,4.751426400513395e+20,39382.17696,5980.78656,3258528.0,36543360.0,5676.8,-1431.2
Vennevannsliene,2021-03-31,5.253437225567638e+20,43543.09149,6612.68514,3602807.0,40404340.0,5021.6,2731.7
Vennevannsliene,2021-04-30,5.090814000550066e+20,42195.1896,6407.9856,3491280.0,39153600.0,4025.6,3543.3
Vennevannsliene,2021-05-31,5.260507800568402e+20,43601.69592,6621.58512,3607656.0,40458720.0,3124.8,7030.8
Vennevannsliene,2021-06-30,5.090814000550066e+20,42195.1896,6407.9856,3491280.0,39153600.0,2676.0,11415.6
Vennevannsliene,2021-07-31,5.260507800568402e+20,43601.69592,6621.58512,3607656.0,40458720.0,2813.6,13619.6
Vennevannsliene,2021-08-31,5.260507800568402e+20,43601.69592,6621.58512,3607656.0,40458720.0,3280.0,11274.5
Vennevannsliene,2021-09-30,4.751426400513395e+20,39382.17696,5980.78656,3258528.0,36543360.0,3444.8,8639.3
Vennevannsliene,2021-10-31,5.09788457555083e+20,42253.79403,6416.885579999999,3496129.0,39207980.0,4515.2,6563.7
Vennevannsliene,2021-11-30,4.921120200531731e+20,40788.68328,6194.386079999999,3374904.0,37848480.0,5570.13,2766.7
Vennevannsliene,2021-12-31,5.090814000550066e+20,42195.1896,6407.9856,3491280.0,39153600.0,6880.8,-1383.1
Årdalen,2021-01-31,5.2605078005685033e+20,43571.48208,6616.897919999999,3607656.0,32957712.0,5882.59,-2786.1
Årdalen,2021-02-28,4.751426400513487e+20,39354.88704,5976.55296,3258528.0,29768256.0,4616.51,-1431.2
Årdalen,2021-03-31,5.2534372255677396e+20,43512.91826,6608.00424,3602807.0,32913414.0,4033.18,2731.7
Årdalen,2021-04-30,5.0908140005501646e+20,42165.9504,6403.4496,3491280.0,31894560.0,2972.78,3543.3
Årdalen,2021-05-31,5.2605078005685033e+20,43571.48208,6616.897919999999,3607656.0,32957712.0,2181.35,7030.8
Årdalen,2021-06-30,5.0908140005501646e+20,42165.9504,6403.4496,3491280.0,31894560.0,1649.34,11415.6
Årdalen,2021-07-31,5.2605078005685033e+20,43571.48208,6616.897919999999,3607656.0,32957712.0,1888.77,13619.6
Årdalen,2021-08-31,5.2605078005685033e+20,43571.48208,6616.897919999999,3607656.0,32957712.0,2517.43,11274.5
Årdalen,2021-09-30,4.751426400513487e+20,39354.88704,5976.55296,3258528.0,29768256.0,3012.93,8639.3
Årdalen,2021-10-31,5.097884575550929e+20,42224.51422,6412.34328,3496129.0,31938858.0,4118.88,6563.7
Årdalen,2021-11-30,4.921120200531826e+20,40760.41872,6190.0012799999995,3374904.0,30831408.0,4996.98,2766.7
Årdalen,2021-12-31,5.0908140005501646e+20,42165.9504,6403.4496,3491280.0,31894560.0,5883.35,-1383.1
Åshøgdvegen,2021-01-31,5.2605078001530634e+20,45306.2892,8067.8988,1755840.0,0.0,5877.281,0.0
Åshøgdvegen,2021-02-28,4.751426400138251e+20,40921.8096,7287.1344,1585920.0,0.0,4797.99,0.0
Åshøgdvegen,2021-03-31,5.253437225152858e+20,45245.39365,8057.0548499999995,1753480.0,0.0,4365.894,0.0
Åshøgdvegen,2021-04-30,5.090814000148126e+20,43844.796,7807.643999999999,1699200.0,0.0,3361.537,0.0
Åshøgdvegen,2021-05-31,5.2605078001530634e+20,45306.2892,8067.8988,1755840.0,0.0,2536.543,0.0
Åshøgdvegen,2021-06-30,5.090814000148126e+20,43844.796,7807.643999999999,1699200.0,0.0,1850.977,0.0
Åshøgdvegen,2021-07-31,5.2605078001530634e+20,45306.2892,8067.8988,1755840.0,0.0,1960.874,0.0
Åshøgdvegen,2021-08-31,5.2605078001530634e+20,45306.2892,8067.8988,1755840.0,0.0,2843.745,0.0
Åshøgdvegen,2021-09-30,5.090814000148126e+20,43844.796,7807.643999999999,1699200.0,0.0,3587.41,0.0
Åshøgdvegen,2021-10-31,5.2675783751532695e+20,45367.18475,8078.742749999999,1758200.0,0.0,4591.856,0.0
Åshøgdvegen,2021-11-30,4.928190775143394e+20,42444.19835,7558.23315,1644920.0,0.0,5288.817,0.0
Åshøgdvegen,2021-12-31,4.921120200143189e+20,42383.3028,7547.3892,1642560.0,0.0,5471.468,0.0
